date(yyyymmdd),hour,minute,calm flag,1-min dir,1-min dir10,1-min speed,1-min speed_1,obs. dir,obs. speed,dirdiff,speeddiff,wind flag,qc flag
    20190713, 4,53,0,   124.0,   120.0,     3.6,     3.6,   120.0,     3.6,     0.0,     0.0,N,5
    20190713, 6,53,0,   182.0,   180.0,     4.1,     4.1,   180.0,     4.1,     0.0,     0.0,N,5
    20190713, 8,53,0,   181.0,   180.0,     5.1,     5.1,   180.0,     5.1,     0.0,     0.0,N,5
    20190713,10,53,0,   233.0,   230.0,     3.1,     3.1,   230.0,     3.1,     0.0,     0.0,N,5
    20190713,12,53,0,   224.0,   220.0,     1.5,     1.5,   220.0,     1.5,     0.0,     0.0,N,5
    20190713,14,53,0,   100.0,   100.0,     5.1,     5.1,   100.0,     5.1,     0.0,     0.0,N,5
    20190713,16,53,0,   148.0,   150.0,     8.2,     8.2,   150.0,     8.2,     0.0,     0.0,N,5
    20190713,18,53,0,   164.0,   160.0,     7.6,     7.7,   160.0,     7.7,     0.0,     0.0,N,5
    20190713,20,53,0,   181.0,   180.0,     5.6,     5.6,   180.0,     5.7,     0.0,     0.1,N,5
    20190713,22,53,0,   229.0,   230.0,     5.6,     5.6,   230.0,     5.7,     0.0,     0.1,N,5
    20190713,24,53,0,   179.0,   180.0,     2.5,     2.6,   180.0,     2.6,     0.0,     0.0,N,5
    20190714, 1,53,0,   166.0,   170.0,     4.6,     4.6,   170.0,     4.6,     0.0,     0.0,N,5
    20190714, 3,53,0,   212.0,   210.0,     3.6,     3.6,   210.0,     3.6,     0.0,     0.0,N,5
    20190714, 5,53,0,   269.0,   270.0,     3.6,     3.6,   270.0,     3.6,     0.0,     0.0,N,5
    20190714, 7,53,0,   207.0,   210.0,     4.6,     4.6,   210.0,     4.6,     0.0,     0.0,N,5
    20190714, 9,53,0,   209.0,   210.0,     5.6,     5.6,   210.0,     5.7,     0.0,     0.1,N,5
    20190714,11,53,0,   201.0,   200.0,     7.1,     7.1,   200.0,     7.2,     0.0,     0.1,N,5
    20190714,13,53,0,   205.0,   210.0,     1.5,     1.5,   210.0,     1.5,     0.0,     0.0,N,5
    20190714,15,53,0,   118.0,   120.0,     5.6,     5.6,   120.0,     5.7,     0.0,     0.1,N,5
    20190714,17,16,0,    72.0,    70.0,     9.2,     9.2,    70.0,     9.3,     0.0,     0.1,N,5
    20190714,17,32,0,   121.0,   120.0,    12.8,    12.8,   120.0,    12.9,     0.0,     0.1,N,6
    20190714,17,53,0,   102.0,   100.0,     8.7,     8.7,   100.0,     8.8,     0.0,     0.1,N,5
    20190714,18,12,0,   112.0,   110.0,     8.7,     8.7,   110.0,     8.8,     0.0,     0.1,N,5
    20190714,19,53,0,   162.0,   160.0,     8.2,     8.2,   160.0,     8.2,     0.0,     0.0,N,5
    20190714,21,53,0,   185.0,   190.0,     7.6,     7.7,   190.0,     7.7,     0.0,     0.0,N,5
    20190714,23,53,0,   230.0,   230.0,     6.1,     6.1,   230.0,     6.2,     0.0,     0.1,N,5
    20190714,24,59,0,   242.0,   240.0,     5.6,     5.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190715, 2,53,0,    33.0,    30.0,     6.6,     6.6,    30.0,     6.7,     0.0,     0.1,N,5
    20190715, 4,53,0,   150.0,   150.0,     3.6,     3.6,   150.0,     3.6,     0.0,     0.0,N,5
    20190715, 6,53,0,   204.0,   200.0,     4.1,     4.1,   200.0,     4.1,     0.0,     0.0,N,5
    20190715, 8,53,0,   240.0,   240.0,     2.5,     2.6,   240.0,     2.6,     0.0,     0.0,N,5
    20190715,10,53,0,    87.0,    90.0,     2.5,     2.6,    90.0,     2.6,     0.0,     0.0,N,5
    20190715,12,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   999.0,   999.9,  -999.0,  -999.0,N,9
    20190715,14,53,0,    36.0,    40.0,     4.6,     4.6,    40.0,     4.6,     0.0,     0.0,N,5
    20190715,16,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   999.0,   999.9,  -999.0,  -999.0,N,9
    20190715,18,53,0,   109.0,   110.0,     7.6,     7.7,   110.0,     7.7,     0.0,     0.0,N,5
    20190715,19,43,0,   223.0,   220.0,    14.3,    14.3,   220.0,    14.4,     0.0,     0.1,N,6
    20190715,19,51,0,   273.0,   270.0,    11.2,    11.2,   270.0,    11.3,     0.0,     0.1,N,6
    20190715,19,59,0,   194.0,   190.0,     6.6,     6.6,   190.0,     6.7,     0.0,     0.1,N,5
    20190715,20,11,0,    98.0,   100.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190715,20,43,0,   185.0,   190.0,     3.6,     3.6,   190.0,     3.6,     0.0,     0.0,N,5
    20190715,21,53,0,   203.0,   200.0,     4.1,     4.1,   200.0,     4.1,     0.0,     0.0,N,5
    20190715,23,53,0,   180.0,   180.0,     3.1,     3.1,   180.0,     3.1,     0.0,     0.0,N,5
    20190715,24,59,0,   204.0,   200.0,     4.1,     4.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190716, 2,53,0,   275.0,   280.0,     3.1,     3.1,   280.0,     3.1,     0.0,     0.0,N,5
    20190716, 4,53,0,    77.0,    80.0,     6.1,     6.1,    80.0,     6.2,     0.0,     0.1,N,5
    20190716, 6,53,0,    83.0,    80.0,     3.1,     3.1,    80.0,     3.1,     0.0,     0.0,N,5
    20190716, 8, 2,0,   104.0,   100.0,     6.1,     6.1,   100.0,     6.2,     0.0,     0.1,N,5
    20190716, 9,53,0,   127.0,   130.0,     7.6,     7.7,   130.0,     7.7,     0.0,     0.0,N,5
    20190716,11,53,0,   176.0,   180.0,     5.6,     5.6,   180.0,     5.7,     0.0,     0.1,N,5
    20190716,13,53,0,   173.0,   170.0,     4.6,     4.6,   170.0,     4.6,     0.0,     0.0,N,5
    20190716,15,53,0,   160.0,   160.0,     5.1,     5.1,   160.0,     5.1,     0.0,     0.0,N,5
    20190716,17,53,0,   162.0,   160.0,     7.6,     7.7,   160.0,     7.7,     0.0,     0.0,N,5
    20190716,19,53,0,   129.0,   130.0,     4.1,     4.1,   130.0,     4.1,     0.0,     0.0,N,5
    20190716,21,53,0,   142.0,   140.0,     5.1,     5.1,   140.0,     5.1,     0.0,     0.0,N,5
    20190716,23,53,0,   164.0,   160.0,     6.1,     6.1,   160.0,     6.2,     0.0,     0.1,N,5
    20190716,24,59,0,   192.0,   190.0,     4.6,     4.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190717, 2,53,0,   221.0,   220.0,     5.6,     5.6,   220.0,     5.7,     0.0,     0.1,N,5
    20190717, 4,53,0,   224.0,   220.0,     8.2,     8.2,   220.0,     8.2,     0.0,     0.0,N,5
    20190717, 6,53,0,   252.0,   250.0,     7.1,     7.1,   250.0,     7.2,     0.0,     0.1,N,5
    20190717, 8,53,0,   299.0,   300.0,     8.2,     8.2,   300.0,     8.2,     0.0,     0.0,N,5
    20190717,10,53,0,   358.0,   360.0,     8.7,     8.7,   360.0,     8.8,     0.0,     0.1,N,5
    20190717,12,53,0,    38.0,    40.0,     4.6,     4.6,    40.0,     4.6,     0.0,     0.0,N,5
    20190717,14,53,0,    89.0,    90.0,     3.1,     3.1,    90.0,     3.1,     0.0,     0.0,N,5
    20190717,16,53,0,   126.0,   130.0,     6.1,     6.1,   130.0,     6.2,     0.0,     0.1,N,5
    20190717,18,53,0,   114.0,   110.0,     4.6,     4.6,   110.0,     4.6,     0.0,     0.0,N,5
    20190717,20,53,0,   116.0,   120.0,     3.1,     3.1,   120.0,     3.1,     0.0,     0.0,N,5
    20190717,22,53,0,   186.0,   190.0,     4.1,     4.1,   190.0,     4.1,     0.0,     0.0,N,5
    20190717,23,53,0,   185.0,   190.0,     6.1,     6.1,   190.0,     6.2,     0.0,     0.1,N,5
    20190717,24,53,0,    91.0,    90.0,     4.1,     4.1,    90.0,     4.1,     0.0,     0.0,N,1
    20190718, 1,53,0,    96.0,   100.0,     1.5,     1.5,   100.0,     1.5,     0.0,     0.0,N,5
    20190718, 3,53,0,   200.0,   200.0,     4.1,     4.1,   200.0,     4.1,     0.0,     0.0,N,5
    20190718, 5,53,0,   276.0,   280.0,     6.6,     6.6,   280.0,     6.7,     0.0,     0.1,N,5
    20190718, 7,53,0,   278.0,   280.0,     5.6,     5.6,   280.0,     5.7,     0.0,     0.1,N,5
    20190718, 9,53,0,   278.0,   280.0,     4.6,     4.6,   280.0,     4.6,     0.0,     0.0,N,5
    20190718,11,53,0,   319.0,   320.0,     2.0,     2.0,   999.0,     2.1,  -999.0,     0.1,V,5
    20190718,13,53,0,   246.0,   250.0,     2.0,     2.0,   999.0,     2.1,  -999.0,     0.1,V,5
    20190718,15,53,0,   229.0,   230.0,     2.5,     2.6,   230.0,     2.6,     0.0,     0.0,N,5
    20190718,17,53,0,   160.0,   160.0,     2.5,     2.6,   160.0,     2.6,     0.0,     0.0,N,5
    20190718,19,53,0,   146.0,   150.0,     1.5,     1.5,   150.0,     1.5,     0.0,     0.0,N,5
    20190718,21,53,0,   164.0,   160.0,     6.1,     6.1,   160.0,     6.2,     0.0,     0.1,N,5
    20190718,23,53,0,   212.0,   210.0,     6.1,     6.1,   210.0,     6.2,     0.0,     0.1,N,5
    20190718,24,59,0,   209.0,   210.0,     4.1,     4.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190719, 2,53,0,   243.0,   240.0,     4.1,     4.1,   240.0,     4.1,     0.0,     0.0,N,5
    20190719, 4,53,0,   266.0,   270.0,     4.1,     4.1,   270.0,     4.1,     0.0,     0.0,N,5
    20190719, 6,53,0,   318.0,   320.0,     5.1,     5.1,   320.0,     5.1,     0.0,     0.0,N,5
    20190719, 8,53,0,   322.0,   320.0,     3.6,     3.6,   320.0,     3.6,     0.0,     0.0,N,5
    20190719,10,53,0,     5.0,    10.0,     5.6,     5.6,    10.0,     5.7,     0.0,     0.1,N,5
    20190719,12,53,0,    65.0,    70.0,     5.1,     5.1,    70.0,     5.1,     0.0,     0.0,N,5
    20190719,14,53,0,    47.0,    50.0,     4.6,     4.6,    50.0,     4.6,     0.0,     0.0,N,5
    20190719,16,53,0,   107.0,   110.0,     5.1,     5.1,   110.0,     5.1,     0.0,     0.0,N,5
    20190719,18,53,0,   100.0,   100.0,     3.6,     3.6,   100.0,     3.6,     0.0,     0.0,N,5
    20190719,20,53,0,    80.0,    80.0,     4.1,     4.1,    80.0,     4.1,     0.0,     0.0,N,5
    20190719,22,53,0,    70.0,    70.0,     4.1,     4.1,    70.0,     4.1,     0.0,     0.0,N,5
    20190719,24,53,0,   124.0,   120.0,     3.1,     3.1,   120.0,     3.1,     0.0,     0.0,N,5
    20190720, 1,53,0,   185.0,   190.0,     3.6,     3.6,   190.0,     3.6,     0.0,     0.0,N,5
    20190720, 3,53,0,   280.0,   280.0,     6.1,     6.1,   280.0,     6.2,     0.0,     0.1,N,5
    20190720, 5,53,0,   256.0,   260.0,     4.6,     4.6,   260.0,     4.6,     0.0,     0.0,N,5
    20190720, 7,53,0,   344.0,   340.0,     7.6,     7.7,   340.0,     7.7,     0.0,     0.0,N,5
    20190720, 9,53,0,    13.0,    10.0,    12.8,    12.8,    10.0,    12.9,     0.0,     0.1,N,6
    20190720,11, 5,0,    28.0,    30.0,    11.7,    11.7,    30.0,    11.8,     0.0,     0.1,N,6
    20190720,11,53,0,    13.0,    10.0,    11.7,    11.7,    10.0,    11.8,     0.0,     0.1,N,6
    20190720,12,53,0,    33.0,    30.0,     8.2,     8.2,    30.0,     8.2,     0.0,     0.0,N,5
    20190720,14,53,0,    36.0,    40.0,     7.1,     7.1,    40.0,     7.2,     0.0,     0.1,N,5
    20190720,16,53,0,    16.0,    20.0,     7.1,     7.1,    20.0,     7.2,     0.0,     0.1,N,5
    20190720,17,53,0,    12.0,    10.0,     6.1,     6.1,    10.0,     6.2,     0.0,     0.1,N,5
    20190720,19,53,0,   342.0,   340.0,     2.0,     2.0,   340.0,     2.1,     0.0,     0.1,N,5
    20190720,21,53,0,   330.0,   330.0,     2.0,     2.0,   330.0,     2.1,     0.0,     0.1,N,5
    20190720,23,48,0,    27.0,    30.0,     3.6,     3.6,    30.0,     3.6,     0.0,     0.0,N,5
    20190720,24,37,0,    37.0,    40.0,     2.5,     2.6,    40.0,     2.6,     0.0,     0.0,N,5
    20190720,24,51,0,    29.0,    30.0,     2.0,     2.0,    30.0,     2.1,     0.0,     0.1,N,5
    20190720,24,59,0,    20.0,    20.0,     1.5,     1.5,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190721, 1,34,0,    48.0,    50.0,     4.1,     4.1,    50.0,     4.1,     0.0,     0.0,N,5
    20190721, 1,53,0,    42.0,    40.0,     4.1,     4.1,    40.0,     4.1,     0.0,     0.0,N,5
    20190721, 2,50,0,    51.0,    50.0,     2.0,     2.0,    50.0,     2.1,     0.0,     0.1,N,5
    20190721, 3,53,0,    28.0,    30.0,     2.0,     2.0,    30.0,     2.1,     0.0,     0.1,N,5
    20190721, 5,53,0,   276.0,   280.0,     2.5,     2.6,   280.0,     2.6,     0.0,     0.0,N,5
    20190721, 7,34,0,   322.0,   320.0,     4.1,     4.1,   320.0,     4.1,     0.0,     0.0,N,5
    20190721, 7,53,0,   336.0,   340.0,     4.1,     4.1,   340.0,     4.1,     0.0,     0.0,N,5
    20190721, 8,53,0,    19.0,    20.0,     4.1,     4.1,    20.0,     4.1,     0.0,     0.0,N,5
    20190721, 9,53,0,    52.0,    50.0,     5.6,     5.6,    50.0,     5.7,     0.0,     0.1,N,5
    20190721,10,53,0,    21.0,    20.0,     2.5,     2.6,   999.0,     2.6,  -999.0,     0.0,V,5
    20190721,12,53,0,    65.0,    70.0,     5.1,     5.1,    70.0,     5.1,     0.0,     0.0,N,5
    20190721,14,53,0,    76.0,    80.0,     3.1,     3.1,   999.0,     3.1,  -999.0,     0.0,V,5
    20190721,16,53,0,    54.0,    50.0,     5.1,     5.1,    50.0,     5.1,     0.0,     0.0,N,5
    20190721,18,53,0,   103.0,   100.0,     5.1,     5.1,   100.0,     5.1,     0.0,     0.0,N,5
    20190721,20,53,0,   104.0,   100.0,     3.6,     3.6,   100.0,     3.6,     0.0,     0.0,N,5
    20190721,22,53,0,   107.0,   110.0,     3.6,     3.6,   110.0,     3.6,     0.0,     0.0,N,5
    20190721,24,46,0,   107.0,   110.0,     3.6,     3.6,   110.0,     3.6,     0.0,     0.0,N,5
    20190721,24,56,0,    82.0,    80.0,     5.1,     5.1,    80.0,     5.1,     0.0,     0.0,N,5
    20190722, 1,10,0,    92.0,    90.0,     6.1,     6.1,    90.0,     6.2,     0.0,     0.1,N,5
    20190722, 2,25,0,   113.0,   110.0,     5.6,     5.6,   110.0,     5.7,     0.0,     0.1,N,5
    20190722, 3,53,0,   130.0,   130.0,     4.6,     4.6,   130.0,     4.6,     0.0,     0.0,N,5
    20190722, 4,12,0,   134.0,   130.0,     4.1,     4.1,   130.0,     4.1,     0.0,     0.0,N,5
    20190722, 4,53,0,   129.0,   130.0,     4.1,     4.1,   130.0,     4.1,     0.0,     0.0,N,5
    20190722, 5,53,0,   122.0,   120.0,     3.1,     3.1,   120.0,     3.1,     0.0,     0.0,N,5
    20190722, 7, 7,0,   125.0,   130.0,     5.1,     5.1,   130.0,     5.1,     0.0,     0.0,N,5
    20190722, 7,41,0,   123.0,   120.0,     5.1,     5.1,   120.0,     5.1,     0.0,     0.0,N,5
    20190722, 7,53,0,   123.0,   120.0,     5.6,     5.6,   120.0,     5.7,     0.0,     0.1,N,5
    20190722, 8,53,0,   125.0,   130.0,     4.6,     4.6,   130.0,     4.6,     0.0,     0.0,N,5
    20190722, 9,53,0,   133.0,   130.0,     5.1,     5.1,   130.0,     5.1,     0.0,     0.0,N,5
    20190722,10,12,0,   112.0,   110.0,     5.1,     5.1,   110.0,     5.1,     0.0,     0.0,N,5
    20190722,10,53,0,   134.0,   130.0,     6.6,     6.6,   130.0,     6.7,     0.0,     0.1,N,5
    20190722,11,36,0,   120.0,   120.0,     6.1,     6.1,   120.0,     6.2,     0.0,     0.1,N,5
    20190722,12,16,0,   106.0,   110.0,     7.1,     7.1,   110.0,     7.2,     0.0,     0.1,N,5
    20190722,13,53,0,   146.0,   150.0,     7.1,     7.1,   150.0,     7.2,     0.0,     0.1,N,5
    20190722,15,53,0,   108.0,   110.0,     6.6,     6.6,   110.0,     6.7,     0.0,     0.1,N,5
    20190722,17,53,0,   119.0,   120.0,     8.2,     8.2,   120.0,     8.2,     0.0,     0.0,N,5
    20190722,19,53,0,   127.0,   130.0,     7.1,     7.1,   130.0,     7.2,     0.0,     0.1,N,5
    20190722,21,53,0,   129.0,   130.0,     5.6,     5.6,   130.0,     5.7,     0.0,     0.1,N,5
    20190722,23,53,0,   138.0,   140.0,     5.1,     5.1,   140.0,     5.1,     0.0,     0.0,N,5
    20190722,24,59,0,   130.0,   130.0,     5.1,     5.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190723, 2,53,0,   147.0,   150.0,     7.1,     7.1,   150.0,     7.2,     0.0,     0.1,N,5
    20190723, 4,53,0,   144.0,   140.0,     5.6,     5.6,   140.0,     5.7,     0.0,     0.1,N,5
    20190723, 6,53,0,   159.0,   160.0,     6.6,     6.6,   160.0,     6.7,     0.0,     0.1,N,5
    20190723, 8,53,0,   185.0,   190.0,     7.6,     7.7,   190.0,     7.7,     0.0,     0.0,N,5
    20190723,10,53,0,   182.0,   180.0,     7.6,     7.7,   180.0,     7.7,     0.0,     0.0,N,5
    20190723,12,53,0,   190.0,   190.0,     5.6,     5.6,   190.0,     5.7,     0.0,     0.1,N,5
    20190723,14,53,0,   192.0,   190.0,     5.1,     5.1,   190.0,     5.1,     0.0,     0.0,N,5
    20190723,16,53,0,   156.0,   160.0,     7.6,     7.7,   160.0,     7.7,     0.0,     0.0,N,5
    20190723,18,53,0,   151.0,   150.0,     8.7,     8.7,   150.0,     8.8,     0.0,     0.1,N,5
    20190723,20,53,0,   143.0,   140.0,     6.6,     6.6,   140.0,     6.7,     0.0,     0.1,N,5
    20190723,22,53,0,   154.0,   150.0,     6.1,     6.1,   150.0,     6.2,     0.0,     0.1,N,5
    20190723,24,53,0,   176.0,   180.0,     5.6,     5.6,   180.0,     5.7,     0.0,     0.1,N,5
    20190724, 1,53,0,   184.0,   180.0,     5.1,     5.1,   180.0,     5.1,     0.0,     0.0,N,5
    20190724, 3,53,0,   191.0,   190.0,     6.1,     6.1,   190.0,     6.2,     0.0,     0.1,N,5
    20190724, 5,53,0,   189.0,   190.0,     5.1,     5.1,   190.0,     5.1,     0.0,     0.0,N,5
    20190724, 7,53,0,   205.0,   210.0,     4.1,     4.1,   210.0,     4.1,     0.0,     0.0,N,5
    20190724, 9,53,0,    85.0,    90.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190724,11,53,0,   175.0,   180.0,     2.0,     2.0,   999.0,     2.1,  -999.0,     0.1,V,5
    20190724,13,53,0,   209.0,   210.0,     3.6,     3.6,   210.0,     3.6,     0.0,     0.0,N,5
    20190724,15,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   999.0,   999.9,  -999.0,  -999.0,N,9
    20190724,17,53,0,   171.0,   170.0,     7.1,     7.1,   170.0,     7.2,     0.0,     0.1,N,5
    20190724,18,53,0,   155.0,   160.0,     8.7,     8.7,   160.0,     8.8,     0.0,     0.1,N,5
    20190724,19,53,0,   130.0,   130.0,     5.1,     5.1,   130.0,     5.1,     0.0,     0.0,N,5
    20190724,20,48,0,   162.0,   160.0,    10.2,    10.2,   160.0,    10.3,     0.0,     0.1,N,5
    20190724,21,53,0,   191.0,   190.0,     7.1,     7.1,   190.0,     7.2,     0.0,     0.1,N,1
    20190724,23,53,0,   204.0,   200.0,     8.2,     8.2,   200.0,     8.2,     0.0,     0.0,N,5
    20190724,24,59,0,   194.0,   190.0,     4.6,     4.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190725, 2,53,0,   235.0,   240.0,     5.1,     5.1,   240.0,     5.1,     0.0,     0.0,N,5
    20190725, 4,53,0,   253.0,   250.0,     2.0,     2.0,   250.0,     2.1,     0.0,     0.1,N,5
    20190725, 6,53,0,   243.0,   240.0,     2.0,     2.0,   240.0,     2.1,     0.0,     0.1,N,5
    20190725, 8,53,0,   250.0,   250.0,     2.5,     2.6,   250.0,     2.6,     0.0,     0.0,N,5
    20190725,10,53,0,   323.0,   320.0,     4.1,     4.1,   320.0,     4.1,     0.0,     0.0,N,5
    20190725,12,53,0,    16.0,    20.0,     2.5,     2.6,    20.0,     2.6,     0.0,     0.0,N,5
    20190725,14,53,0,    17.0,    20.0,     5.1,     5.1,    20.0,     5.1,     0.0,     0.0,N,5
    20190725,16,53,0,    24.0,    20.0,     3.1,     3.1,   999.0,     3.1,  -999.0,     0.0,V,5
    20190725,18,53,0,    76.0,    80.0,     1.5,     1.5,    80.0,     1.5,     0.0,     0.0,N,5
    20190725,20,53,0,   169.0,   170.0,     3.6,     3.6,   170.0,     3.6,     0.0,     0.0,N,5
    20190725,22,53,0,   245.0,   250.0,     5.1,     5.1,   250.0,     5.1,     0.0,     0.0,N,5
    20190725,24,53,0,   208.0,   210.0,     5.6,     5.6,   210.0,     5.7,     0.0,     0.1,N,5
    20190726, 1,53,0,   214.0,   210.0,     4.6,     4.6,   210.0,     4.6,     0.0,     0.0,N,5
    20190726, 3,53,0,   260.0,   260.0,     4.1,     4.1,   260.0,     4.1,     0.0,     0.0,N,5
    20190726, 5,53,0,   269.0,   270.0,     4.1,     4.1,   270.0,     4.1,     0.0,     0.0,N,5
    20190726, 7,53,0,   292.0,   290.0,     3.1,     3.1,   290.0,     3.1,     0.0,     0.0,N,5
    20190726, 9,53,0,   100.0,   100.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190726,11,53,0,   128.0,   130.0,     2.0,     2.0,   130.0,     2.1,     0.0,     0.1,N,5
    20190726,13,53,0,   131.0,   130.0,     5.1,     5.1,   130.0,     5.1,     0.0,     0.0,N,5
    20190726,14,53,0,   142.0,   140.0,     5.6,     5.6,   140.0,     5.7,     0.0,     0.1,N,5
    20190726,15,45,0,   329.0,   330.0,     5.6,     5.6,   330.0,     5.7,     0.0,     0.1,N,5
    20190726,15, 0,0,   105.0,   110.0,     8.2,     8.2,   110.0,     8.2,     0.0,     0.0,N,5
    20190726,16,43,0,   111.0,   110.0,     6.6,     6.6,   110.0,     6.7,     0.0,     0.1,N,5
    20190726,17,53,0,   117.0,   120.0,     2.5,     2.6,   120.0,     2.6,     0.0,     0.0,N,5
    20190726,19,53,0,   140.0,   140.0,     4.1,     4.1,   140.0,     4.1,     0.0,     0.0,N,5
    20190726,21,53,0,   159.0,   160.0,     4.1,     4.1,   160.0,     4.1,     0.0,     0.0,N,5
    20190726,23,53,0,   280.0,   280.0,     3.6,     3.6,   280.0,     3.6,     0.0,     0.0,N,5
    20190726,24,59,0,   291.0,   290.0,     3.6,     3.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190727, 2,53,0,    19.0,    20.0,     2.5,     2.6,    20.0,     2.6,     0.0,     0.0,N,5
    20190727, 4,53,0,   284.0,   280.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190727, 6,53,0,   130.0,   130.0,     1.5,     1.5,   130.0,     1.5,     0.0,     0.0,N,5
    20190727, 8,53,0,    58.0,    60.0,     3.1,     3.1,    60.0,     3.1,     0.0,     0.0,N,5
    20190727,10,53,0,   112.0,   110.0,     2.5,     2.6,   999.0,     2.6,  -999.0,     0.0,V,5
    20190727,12,53,0,   166.0,   170.0,     3.6,     3.6,   170.0,     3.6,     0.0,     0.0,N,5
    20190727,14,53,0,    49.0,    50.0,     1.5,     1.5,    50.0,     1.5,     0.0,     0.0,N,5
    20190727,16,53,0,   120.0,   120.0,     5.6,     5.6,   120.0,     5.7,     0.0,     0.1,N,5
    20190727,18, 9,0,   101.0,   100.0,     3.1,     3.1,   100.0,     3.1,     0.0,     0.0,N,5
